sender,message
ohad, תסביר לקורן את המהות האמיתית של הג'וב שהדבקת לו
ohad, סופרויזר
ohad, בפרטי
ohad, נסעת כבר?
ohad, טפי כססס
ohad, שתשלח לי את סופרלי
ohad, אבל נזכרתי שיש לי
ohad, אז ביי
ohad, נסיעה טובה
ohad, מוסיף תמונה של הבולילה שלך בקונסול
ohad, יחצן לנואו
ohad, תודה
ohad, איזה שיחוק
ohad, תודה אחי
ohad, אוקיי
ohad, בסוף הם לא רוצים היום
ohad, אולי מחר
ohad, או שבוע הבא
ohad, או שנה רביעית אחרי דרום אמריקה
ohad, דופק תמונה בקו רביעי עם נטע אלחמיסטר
ohad, טאק זורקת את רמי גרשון
ohad, מביאה לי עשרה ילדים
ohad, עובד באגאדיר עד יום אחרון
ohad, עזוב שטויות
ohad, אני בונה אפליקציה ללאטי בשר וסוגר את הבסטה
ohad, אז יש לך מספר אחר?
ohad, חחח
ohad, נראה אותך מחר אהה
ohad, רוקד כאילו אין לך פיקה
ohad, רגע לאן כל הכססססיות הולכות
ohad, להפקה הישנה או החדשה
ohad, סבבה
ohad, תקשיבי מתוקה
ohad, אני עובד מחר בבוקק
ohad, ר
ohad, נפצל את העבודה שנתחיל ללמוד לבוחן כמה שיותר מוקדם
ohad, קאטטט
ohad, שכחתי
ohad, באיזה שעה
ohad, ?
ohad, 6 ועשרה יעני?
ohad, אכפת לך לדחות את זה ?
ohad, יש גם יום שני באותה שעהנ
ohad, מסכים?
ohad, סבבה יום שני ב6
ohad, את זה פתרנו
ohad, עכשיו גירבוץ
ohad, נחלק את זה ?
ohad, תבחר
ohad, נאור הדף הזה אצלך
ohad, באמא אני לא זוכר חחח
ohad, טפי כססס
ohad, תגיד
ohad, מה שקשור אליי
ohad, אוקי אני מוסיף שאלה למשתמש אם הוא רוצה להזמין עכשיו
ohad, או שלא?
ohad, אוטומטי?
ohad, אוקיי
ohad, טוב אני שולח לך דוח
ohad, ואתה מפרק אותו
ohad, ויוצר הזמנה
ohad, יש לנו את זה כבר
ohad, כן
ohad, בעצם אני צריך לחכות לפעולה שלך
ohad, כן
ohad, איפה זה נמצא?
ohad, יעני איפה אתה עובד על הזמנות?
ohad, איפה אני מוסיף את הפונקציה שמקבלת דוח
ohad, יוצרת הזמנה
ohad, סבבה רק חתימה
ohad, איפה?
ohad, אחי אז כל העבודה שלי זה לכתוב שורה
ohad, אז אין טעם
ohad, <‎image omitted>
ohad, תוסיף פה את השם של הפונקציה
ohad, ותשלח לה ריפורט
ohad, השורה שאני יעני צריך להוסיף
ohad, נכנסת פה
ohad, אז אם תשבו מחר לפני 7
ohad, רק סימנתי
ohad, לך שמחר תדע איפה למצוא את הז
ohad, זה
ohad, חילקתי לפקג'ים
ohad, איזה עוד עבודה שחורה נשארה?
ohad, אני לא זוכר
ohad, אז מה אתה אומר שכן ימזדיין
ohad, רק תבואו זריז
ohad, 34 302
ohad, אחרי החרבון
ohad, יש סדר עדיפויות בחיים
ohad, תצא לפני
ohad, שתי דקות
ohad, להתקשר למסעדנ
ohad, ה?
ohad, אלגו
ohad, לא
ohad, אני מעדיף להתחיל ללמוד לבוחן
ohad, וניתוץ ליום ראשון ב4
ohad, רק שיחדו פפל והחיים שלנו טוטה
ohad, http
ohad, http
ohad, אתגר של המוסד
ohad, בהצלחה
ohad, http
ohad, https
ohad, הלך לך יום העצמאות חח
ohad, כן
ohad, התשובות הן
ohad, 3ג
ohad, הרגע ראיתי את זה
ohad, אני אגיע הביתה אני אנסה
ohad, אתה מנסה?
ohad, מה הקטע עם הסימן קריאנ
ohad, ה
ohad, יש לי רמז לראשון
ohad, הוא מבקש קובץ לא?
ohad, עדיין לא עליתי על זה
ohad, כן יגנוב
ohad, לא יודע אחי
ohad, גיליתי שזה צריך להיות png
ohad, ניסיתי את התמונה בצד שמאל
ohad, ניסיתי להכניס קובץ
ohad, תנסה דברים
ohad, קיצור זה התמונה של המנעול
ohad, בדוק
ohad, הוא זורק שגיאה אחרת אבל נכון
ohad, אז גם זה רמז
ohad, מה שאני חושב שזה הצפנה
ohad, עכשיו אני קורא על זה
ohad, אני מסתפר
ohad, אם אתה מגלה משהו שתף
ohad, נו
ohad, פתחתי את זה בלינוקב
ohad, ס
ohad, ניסיתי לשנות לפי הxmodem-crc
ohad, לא עבד
ohad, חחח מה ניסית?
ohad, דבר איתי שאתה קם
ohad, נשב היום?
ohad, לא
ohad, על זין
ohad, 40 דקות
ohad, איזה מוזרם
ohad, למה
ohad, שעתיים נסיעה
ohad, מה אתה גנוובבבב
ohad, לאן עפת
ohad, נשב שעה
ohad, אני רוצה לישון
ohad, נחתתי
ohad, צא בחוץ תגיד שלום
ohad, *❤*
ohad, כן
ohad, בוחצע
ohad, י
ohad, אתה ער מאתמול אהה
ohad, ידעתי שאתה הויו
ohad, מו
ohad, איזה כלי
ohad, פתח לי
ohad, מנגב את הביצים
ohad, צריך לבוא מכובד אה
ohad, פתח
ohad, מוכן לשחזר קוד מspl
ohad, שים לב מה כתבו בקבוצה על עבודה 3 בגרבוץ
ohad, ריאקטור
ohad, נראה לי שכן
ohad, על הזין שלי תרד פר קליינא
ohad, ושיקפצו
ohad, מה ילד?
ohad, נרדם על הכרס
ohad, אני אלך ב4
ohad, ב3
ohad, אין ב3 טפיי כסעמק
ohad, ראית המירוץ למיליון?
ohad, לא
ohad, תבדוק אם עלה
ohad, אני נכנס להתקלח
ohad, מה אומר
ohad, ערה?
ohad, חייב שתעלה לי אדויל
ohad, אני מת
ohad, זה אני
ohad, הם ראו את הציונים בעבודות של פפל ישר חטפו אותי
ohad, רומי גמר אישרה אותו
ohad, י
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, איזה מישהו כתב לה שנמאס לראות את הציצי שלה בכל פוסט
ohad, תגיד לו שיסתום בבקשה
ohad, mossad challenge.docx • ‎18 pages <‎document omitted>
ohad, תן לי תירוץ למה איחרתי
ohad, מעבדה
ohad, שהתחילה ב2
ohad, נו
ohad, תירוץ
ohad, תגיד רגע בדקו לך ממורי ליק?
ohad, הייתה לי דליפה רק עם הדולר
ohad, אני לא מוצא פתרון לחרא הזה
ohad, רביעי ב12 זורם לכם?
ohad, כן
ohad, תשאל את קורו
ohad, ן
ohad, קיצור תרשמו לזה כוסאמא שלכם
ohad, בפורום של ניתוץ
ohad, חגיגה בסנוקר
ohad, שקשוקה ב6?
ohad, מיום ראשון
ohad, <‎image omitted>
ohad, ועדיין לא סיימתי לנגב
ohad, <‎image omitted>
ohad, רק היום שאלתי אותך מה זהwework
ohad, כן
ohad, אבל נראה לי בחינם
ohad, והם לוקחים כסף מההצלחה
ohad, מה אתה גנוב הם צוות של 5 אנשים
ohad, אני אתכנת בשירותים ולא אשכיר משרד
ohad, עד שיקנו בזיליון דולר
ohad, אהה כן זה עולה כסף
ohad, אבל תשאל בכל זאת
ohad, https
ohad, כן ביצים
ohad, תראה מה הוא כותב בקבוצה באלגו תתן לו סטירה עם הזין
ohad, הוא בכיין מהסוג שאתה אוהב
ohad, לא אוהבת
ohad, מאוהבת
ohad, אני אתה קורן ויוני
ohad, יוני על הציורים
ohad, מי יצייר?
ohad, מציירים תמונה של הזין שלי ומתחילים לעבוד
ohad, 1600 שקל לחודש להשכיר משרד בבאר שבע
ohad, יגנוב אני גם ישן שם
ohad, מביא מיטה פותח זולה
ohad, ענה לך הבחור
ohad, בן זונה בטח עכשיו אתה נכנס שותף
ohad, תרשום אותנו
ohad, 6 זה בול בשביל ג'וזף
ohad, קח את יוני
ohad, בחור רציני
ohad, עם ראש על הכתפיםם
ohad, ראש קסקט
ohad, יש דבר כזה
ohad, יש גם אפליקציה
ohad, אבל אל תהרוס לו
ohad, הורדתי את זה
ohad, בשביל יומנגס
ohad, http
ohad, צריך לעשות מחקר וראיונו
ohad, ת
ohad, טוב יש לנו שבוע להעתיק את הפרויקט ולהוציא אותו לשוק
ohad, קודם שקורן לא יהיה גנוב
ohad, באמצע התחרות יוצא לדבר עם ליאן
ohad, אני בן אדם ורציני
ohad, דוד שלך ישב היום 4 שעות בספרייה
ohad, גם משהו
ohad, טוב אני מתחיל גמילה
ohad, מנ
ohad, ה
ohad, איזה קופסה עם מצלמנ
ohad, ה
ohad, מה הקשר המצלמה
ohad, מה זה מה שהמצלמה קולטת
ohad, בלאגן להתקין בכל חור בארץ קופסא כזאת
ohad, ואם אין לו מספר כמו בסופר פארם
ohad, כמו במסעדות
ohad, אז למה אתה עוד צריך את זה
ohad, האפליקציה של התורים היא רק למסעדות
ohad, ולמסעדות האלה יש גם את האפליקציה על אייפד
ohad, זה יותר חזק
ohad, מה הקשר המצלמה
ohad, קיצור מחברים את המערכת תורים של הסופר פארם למערכת שלנו
ohad, קל מאוד
ohad, ניצחנו
ohad, איפה ה6000 שקל שלי
ohad, מה אתה מטומטם למה לא נרשמת לבדיקה בניתוץ
ohad, וקורן עובד מחר בבוקר
ohad, טוב
ohad, אחשלי בחשלי שניצל
ohad, כן
ohad, חצי שעה
ohad, יהומו איפה אתה
ohad, אני מחכה לך בפנים
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, בום
ohad, פיטנס
ohad, כן
ohad, פתח
ohad, כן
ohad, איפה גורן
ohad, <‎image omitted>
ohad, חפש אותי בקפריסין
ohad, תבוא למעבדה של 9
ohad, 0
ohad, 90
ohad, download-1463583419659.doc <‎document omitted>
ohad, אמא שלך הייתה מופתעת
ohad, כלייייי
ohad, בטח היא העמיסה כבר את הקופסאות על האוטו
ohad, סופרסטארים בקבוצה אהה
ohad, העיקר סיימנט ארגי
ohad, ארכי
ohad, שיזדיין כל העולם
ohad, חחח אני אקום ב9 בערב
ohad, והלך לי כל היום
ohad, גם ככה הערב מת
ohad, לילה טוב
ohad, אמן יבוא לך סגמנטיישן פולט בחלון
ohad, ם
ohad, תקשיב
ohad, יום ראשון תגיע מוקדם נסיים הכל
ohad, יש לי מעבדה יום שני ב2
ohad, כן
ohad, למה אני לא במסיבה?!?!?
ohad, Bbb
ohad, היינו בבר באשדוד
ohad, קורן בנוהו
ohad, חח מה סידר אותו
ohad, כמה יצא?
ohad, עקץ אותו
ohad, פחחחח
ohad, אחשלי אין על לשתות בחניון
ohad, לא דיברו איתי
ohad, הוא לא ידע שחזרתי בטח
ohad, מתי אתה מגיע?
ohad, אהה נכון
ohad, טפי כססס
ohad, יש לי את החרא הזה בעבודה ב10
ohad, מתי הריאיון?
ohad, רק שלא יתנו לך לחכות
ohad, כן סבבה
ohad, <‎image omitted>
ohad, מתאמן בשביל לנצח אותך במתח
ohad, סתם זה בשביל שאוותר על האימון של מלר
ohad, חר
ohad, אתה יודע שיוני וקורן בול מעליך בגיליון
ohad, ו48
ohad, זאת פשלה
ohad, וואלה באמת יפה
ohad, קאטטט
ohad, חיכית לי עם המירוץ למיליון?
ohad, יפה
ohad, חזרת למעבדה?
ohad, חחח הלכת לבד?
ohad, עכשיו עובד עם ואלגרינד?
ohad, Valgrind
ohad, חחחחח
ohad, טוב אתה
ohad, אני בודק אם בא עוד שוטף
ohad, אם לא בטח 2 וחצי
ohad, אחרת 2
ohad, אני יושב על הבר כבר חצי שעה
ohad, מת
ohad, עוד מעט
ohad, סיימתי
ohad, טוב
ohad, אני שם
ohad, אני יודע
ohad, אני עובר מחר בבוקר
ohad, אני אבקש לבוא ב11
ohad, כן
ohad, סיימתי
ohad, בקרנף
ohad, חח מתי אתה מסיים
ohad, יאללה
ohad, 100?
ohad, מה שינית?
ohad, חצי דקה
ohad, צא
ohad, יאללה
ohad, עשיתי אלגו
ohad, שמע היום יותר מטורף
ohad, עברתי על הגשר
ohad, היום הגיעו כל הנרקומנים
ohad, עכשיו
ohad, קמתי ב10
ohad, לא
ohad, לא עשיתי כלום
ohad, עובד על זה
ohad, <‎image omitted>
ohad, חחחח נו
ohad, כל החיים שלי רציתי לעבוד בקיוסק
ohad, סתם הבנתי מהמשפט הראשון
ohad, סבבה
ohad, נראה לי
ohad, תגיד לו שיבדוק אם בכלל רשמתי תעודת זהות
ohad, נראה לי
ohad, זין שלי אתה מקליד תוך כדי נסיעה
ohad, זין שלי
ohad, אתה לא תופס במשהו
ohad, ?
ohad, תארגן לי חינמים מחר לנוהו
ohad, בלי בקבוק
ohad, יאללה תפעיל קשרים
ohad, איך קוראים לשיר של הערס הזה עם הקעקוע של העכביש על הצוואר
ohad, לא זה
ohad, הבחורה עם המעגל
ohad, שמוחאים לה כפיים
ohad, 😘
ohad, ילד יפה איזה עבודה מסיימים השבוע?
ohad, מחר בלי נדר
ohad, עד 6 וחצי
ohad, יום שני עד המוות
ohad, טפי כסס יש גם את המעבדה
ohad, כמה שיערות תלשת?
ohad, יש לי הרגשה שגם הזקן יקד
ohad, יקד
ohad, רד
ohad, סבבה
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, <‎image omitted>
ohad, תמר גיסינקי
ohad, מחקה את הפייסבוק
ohad, כמו כולן
ohad, הגעת כבר
ohad, .?
ohad, <‎image omitted>
ohad, נוכח
ohad, מלפני שעתיים
ohad, לא
ohad, בכוונה ישנתי בשבת איזה 20 שעות
ohad, לא
ohad, מחר בלי נדר
ohad, אכלתם?
ohad," שניצל,"
ohad, ?
ohad, ואז שלשול
ohad, אתם ערים?
ohad, יפה
ohad, מכין סנדווית
ohad, ץ
ohad, נאור
ohad, בדרך חזור
ohad, איפה אתה
ohad, סהכ אמא שלהם זונה
ohad, טוב אני בא
ohad, ענק ילד
ohad, איזה סעיפים חסר?
ohad, אני בא
ohad, מעבדה בת שרמןטה
ohad, אני אכנס ב3
ohad, בהפסקה
